ID,X Coordinate,Y Coordinate
177,10.582476328884498,51.07958192692189
178,10.582485967175604,51.07955104957469
179,10.582495605454318,51.07952017222665
180,10.582505243720636,51.07948929487778
181,10.58251488197456,51.07945841752807
182,10.58252452021609,51.079427540177505
183,10.582534158445227,51.07939666282612
184,10.58254379666197,51.07936578547388
185,10.582553434866318,51.07933490812083
186,10.582563073058273,51.07930403076693
187,10.58257271123783,51.07927315341217
188,10.582582349404998,51.07924227605657
189,10.58259198755977,51.07921139870016
190,10.582601625702148,51.07918052134289
191,10.582611263832133,51.07914964398478
192,10.582620901949724,51.07911876662585
193,10.58263054005492,51.079087889266056
194,10.582640178147724,51.079057011905434
195,10.582649816228132,51.07902613454398
196,10.582659454296147,51.078995257181674
197,10.582669092351772,51.07896437981854
198,10.582678730394997,51.078933502454554
199,10.582688368425835,51.07890262508974
200,10.582698006444275,51.07887174772409
201,10.582707644450323,51.07884087035759
202,10.582717282443976,51.07880999299026
203,10.582726920425237,51.07877911562208
204,10.582736558394105,51.07874823825306
205,10.582746196350579,51.078717360883225
206,10.58275583429466,51.07868648351253
207,10.582765472226347,51.078655606141005
208,10.582775110145642,51.07862472876864
209,10.582784748052541,51.078593851395425
210,10.58279438594705,51.07856297402138
211,10.582804023829164,51.07853209664649
212,10.582813661698886,51.07850121927077
213,10.582823299556212,51.078470341894196
214,10.582832937401148,51.0784394645168
215,10.582842575233691,51.07840858713856
216,10.58285221305384,51.078377709759486
217,10.582861850861596,51.078346832379566
218,10.58287148865696,51.07831595499881
219,10.58288112643993,51.07828507761722
220,10.582890764210505,51.07825420023478
221,10.58290040196869,51.0782233228515
222,10.582910039714482,51.07819244546738
223,10.58291967744788,51.078161568082436
224,10.582929315168887,51.07813069069664
225,10.5829389528775,51.07809981331001
226,10.58294859057372,51.07806893592255
227,10.582958228257548,51.078038058534226
228,10.582967865928984,51.07800718114509
229,10.582977503588026,51.07797630375511
230,10.582987141234677,51.07794542636428
231,10.582996778868933,51.0779145489726
232,10.583006416490798,51.07788367158011
233,10.583016054100272,51.07785279418676
234,10.583025691697351,51.07782191679258
235,10.583035329282039,51.07779103939756
236,10.583044966854334,51.07776016200171
237,10.583054604414237,51.077729284605
238,10.583064241961747,51.07769840720746
239,10.583073879496867,51.077667529809084
240,10.583083517019594,51.07763665240987
241,10.583093154529928,51.077605775009815
242,10.58310279202787,51.077574897608926
243,10.58311242951342,51.07754402020719
244,10.583122066986578,51.07751314280462
245,10.583131704447341,51.07748226540121
246,10.583141341895717,51.07745138799696
247,10.583150979331698,51.07742051059187
248,10.583160616755288,51.07738963318595
249,10.583170254166484,51.07735875577918
250,10.583179891565292,51.07732787837157
251,10.583189528951706,51.07729700096314
252,10.583199166325727,51.07726612355386
253,10.583208803687358,51.077235246143736
254,10.583218441036596,51.07720436873278
255,10.583228078373443,51.077173491320984
256,10.583237715697898,51.07714261390834
257,10.583247353009963,51.077111736494864
258,10.583256990309632,51.07708085908056
259,10.583266627596913,51.07704998166539
260,10.583276264871802,51.07701910424941
261,10.5832859021343,51.076988226832576
262,10.583295539384405,51.0769573494149
263,10.583305176622119,51.076926471996394
264,10.58331481384744,51.07689559457704
265,10.583324451060372,51.07686471715685
266,10.583334088260914,51.076833839735826
267,10.583343725449062,51.07680296231396
268,10.583353362624818,51.07677208489125
269,10.583362999788184,51.076741207467705
270,10.58337263693916,51.07671033004335
271,10.583382274077744,51.076679452618116
272,10.583391911203936,51.076648575192046
273,10.583401548317736,51.07661769776515
274,10.583411185419147,51.07658682033741
275,10.583420822508167,51.07655594290884
276,10.583430459584793,51.07652506547942
277,10.583440096649031,51.07649418804917
278,10.583449733700876,51.076463310618074
279,10.583459370740332,51.07643243318614
280,10.583469007767395,51.07640155575337
281,10.583478644782069,51.07637067831976
282,10.58348828178435,51.07633980088533
283,10.583497918774244,51.076308923450036
284,10.583507555751744,51.07627804601391
285,10.583517192716855,51.076247168576955
286,10.583526829669575,51.07621629113914
287,10.583536466609903,51.07618541370051
288,10.58354610353784,51.07615453626102
289,10.583555740453388,51.0761236588207
290,10.583565377356544,51.07609278137955
291,10.58357501424731,51.07606190393754
292,10.583584651125687,51.07603102649471
293,10.583594287991671,51.076000149051026
294,10.582244084470892,51.08046718892615
295,10.582253723087918,51.080436311599634
296,10.582263361692549,51.08040543427228
297,10.582273000284786,51.08037455694408
298,10.582282638864628,51.08034367961505
299,10.582292277432076,51.08031280228518
300,10.582301915987129,51.08028192495446
301,10.582311554529785,51.080251047622916
302,10.582321193060046,51.08022017029053
303,10.582330831577913,51.08018929295731
304,10.582340470083386,51.08015841562323
305,10.582350108576463,51.08012753828832
306,10.582359747057145,51.08009666095258
307,10.582369385525432,51.080065783615986
308,10.582379023981327,51.08003490627856
309,10.582388662424826,51.080004028940316
310,10.582398300855928,51.07997315160121
311,10.582407939274637,51.07994227426127
312,10.582417577680951,51.07991139692049
313,10.582427216074871,51.079880519578865
314,10.582436854456397,51.07984964223641
315,10.582446492825527,51.079818764893105
316,10.582456131182264,51.079787887548974
317,10.582465769526605,51.07975701020399
318,10.582475407858553,51.079726132858184
319,10.582485046178105,51.079695255511524
320,10.582494684485264,51.07966437816403
321,10.582504322780029,51.079633500815696
322,10.582513961062398,51.079602623466535
323,10.582523599332374,51.079571746116514
324,10.582533237589956,51.07954086876567
325,10.582542875835143,51.079509991413985
326,10.582552514067936,51.07947911406144
327,10.582562152288334,51.07944823670808
328,10.58257179049634,51.07941735935388
329,10.58258142869195,51.079386481998824
330,10.58259106687517,51.07935560464295
331,10.58260070504599,51.07932472728623
332,10.58261034320442,51.07929384992866
333,10.582619981350454,51.07926297257027
334,10.582629619484095,51.079232095211026
335,10.582639257605344,51.079201217850944
336,10.582648895714197,51.07917034049002
337,10.582658533810656,51.079139463128264
338,10.582668171894722,51.07910858576566
339,10.582677809966395,51.07907770840223
340,10.582687448025673,51.07904683103796
341,10.582697086072557,51.07901595367284
342,10.582706724107048,51.07898507630691
343,10.582716362129146,51.0789541989401
344,10.582726000138852,51.07892332157247
345,10.582735638136162,51.07889244420401
346,10.582745276121077,51.078861566834696
347,10.582754914093604,51.078830689464546
348,10.582764552053732,51.07879981209356
349,10.58277419000147,51.07876893472174
350,10.582783827936813,51.07873805734907
351,10.582793465859764,51.07870717997557
352,10.58280310377032,51.078676302601224
353,10.582812741668484,51.07864542522604
354,10.582822379554255,51.078614547850016
355,10.58283201742763,51.078583670473165
356,10.582841655288615,51.07855279309546
357,10.582851293137207,51.07852191571693
358,10.582860930973403,51.078491038337546
359,10.582870568797208,51.07846016095733
360,10.582880206608621,51.07842928357627
361,10.582889844407639,51.07839840619438
362,10.582899482194264,51.07836752881165
363,10.582909119968498,51.07833665142807
364,10.582918757730337,51.07830577404366
365,10.582928395479785,51.07827489665842
366,10.58293803321684,51.078244019272326
367,10.5829476709415,51.07821314188539
368,10.582957308653768,51.07818226449763
369,10.582966946353645,51.07815138710903
370,10.582976584041129,51.07812050971958
371,10.582986221716219,51.07808963232929
372,10.582995859378917,51.07805875493817
373,10.583005497029221,51.07802787754622
374,10.583015134667136,51.07799700015342
375,10.583024772292655,51.07796612275977
376,10.583034409905782,51.07793524536531
377,10.583044047506519,51.077904367969985
378,10.58305368509486,51.07787349057383
379,10.58306332267081,51.077842613176834
380,10.583072960234368,51.077811735779
381,10.583082597785534,51.07778085838032
382,10.583092235324308,51.07774998098081
383,10.58310187285069,51.07771910358046
384,10.583111510364677,51.07768822617927
385,10.583121147866276,51.07765734877724
386,10.583130785355479,51.07762647137437
387,10.583140422832292,51.07759559397066
388,10.583150060296713,51.07756471656612
389,10.58315969774874,51.07753383916074
390,10.583169335188378,51.07750296175451
391,10.583178972615622,51.07747208434745
392,10.583188610030474,51.07744120693955
393,10.583198247432934,51.07741032953081
394,10.583207884823002,51.07737945212123
395,10.583217522200679,51.07734857471081
396,10.583227159565963,51.077317697299556
397,10.583236796918856,51.07728681988746
398,10.583246434259356,51.07725594247452
399,10.583256071587467,51.07722506506075
400,10.583265708903184,51.077194187646136
401,10.58327534620651,51.07716331023069
402,10.583284983497444,51.077132432814395
403,10.583294620775987,51.077101555397256
404,10.583304258042139,51.07707067797929
405,10.583313895295898,51.07703980056049
406,10.583323532537266,51.077008923140845
407,10.583333169766243,51.076978045720374
408,10.583342806982827,51.07694716829904
409,10.583352444187021,51.07691629087689
410,10.583362081378825,51.07688541345388
411,10.583371718558235,51.07685453603004
412,10.583381355725255,51.07682365860536
413,10.583390992879885,51.07679278117985
414,10.58340063002212,51.07676190375348
415,10.583410267151967,51.076731026326286
416,10.583419904269421,51.07670014889827
417,10.583429541374485,51.07666927146939
418,10.583439178467158,51.07663839403967
419,10.58344881554744,51.076607516609116
420,10.58345845261533,51.07657663917774
421,10.583468089670829,51.07654576174551
422,10.583477726713937,51.07651488431244
423,10.583487363744656,51.07648400687853
424,10.583497000762982,51.076453129443784
425,10.583506637768917,51.0764222520082
426,10.583516274762461,51.076391374571784
427,10.583525911743617,51.076360497134516
428,10.58353554871238,51.076329619696416
429,10.583545185668752,51.076298742257485
430,10.583554822612733,51.076267864817694
431,10.583564459544323,51.07623698737708
432,10.583574096463526,51.076206109935626
433,10.583583733370334,51.076175232493334
434,10.583593370264753,51.0761443550502
435,10.583603007146783,51.07611347760623
436,10.583612644016421,51.07608260016142
437,10.58362228087367,51.07605172271577
438,10.583631917718527,51.076020845269284
439,10.582291355869902,51.08045700820776
440,10.582300994453403,51.0804261308776
441,10.582310633024507,51.080395253546584
442,10.582320271583217,51.08036437621474
443,10.582329910129532,51.08033349888206
444,10.582339548663452,51.08030262154853
445,10.582349187184978,51.08027174421415
446,10.582358825694106,51.08024086687896
447,10.582368464190841,51.080209989542915
448,10.582378102675182,51.08017911220604
449,10.582387741147128,51.08014823486832
450,10.582397379606679,51.080117357529744
451,10.582407018053836,51.08008648019035
452,10.582416656488595,51.08005560285011
453,10.582426294910961,51.080024725509034
454,10.582435933320934,51.07999384816712
455,10.58244557171851,51.079962970824376
456,10.582455210103692,51.07993209348077
457,10.582464848476482,51.07990121613633
458,10.582474486836874,51.079870338791075
459,10.582484125184873,51.079839461444955
460,10.582493763520478,51.079808584098004
461,10.582503401843688,51.07977770675021
462,10.582513040154504,51.07974682940158
463,10.582522678452925,51.07971595205211
464,10.582532316738954,51.07968507470181
465,10.582541955012585,51.07965419735066
466,10.582551593273825,51.079623319998674
467,10.58256123152267,51.079592442645854
468,10.58257086975912,51.079561565292195
469,10.582580507983176,51.07953068793769
470,10.582590146194837,51.07949981058234
471,10.582599784394105,51.07946893322617
472,10.582609422580978,51.07943805586914
473,10.582619060755459,51.07940717851128
474,10.582628698917544,51.07937630115258
475,10.582638337067236,51.07934542379305
476,10.582647975204534,51.07931454643267
477,10.582657613329438,51.07928366907146
478,10.582667251441949,51.0792527917094
479,10.582676889542064,51.079221914346505
480,10.582686527629786,51.07919103698278
481,10.582696165705116,51.079160159618205
482,10.58270580376805,51.079129282252794
483,10.582715441818591,51.07909840488655
484,10.58272507985674,51.079067527519456
485,10.582734717882495,51.07903665015153
486,10.582744355895855,51.079005772782764
487,10.582753993896821,51.07897489541315
488,10.582763631885394,51.07894401804271
489,10.582773269861574,51.078913140671425
490,10.58278290782536,51.07888226329931
491,10.582792545776753,51.078851385926335
492,10.582802183715753,51.07882050855254
493,10.582811821642359,51.0787896311779
494,10.582821459556571,51.078758753802425
495,10.582831097458392,51.07872787642611
496,10.582840735347817,51.07869699904895
497,10.58285037322485,51.078666121670956
498,10.58286001108949,51.07863524429212
499,10.582869648941738,51.07860436691245
500,10.58287928678159,51.07857348953193
501,10.582888924609051,51.07854261215057
502,10.582898562424118,51.0785117347684
503,10.582908200226793,51.07848085738536
504,10.582917838017075,51.078449980001494
505,10.582927475794962,51.07841910261679
506,10.58293711356046,51.07838822523124
507,10.58294675131356,51.07835734784486
508,10.58295638905427,51.07832647045763
509,10.582966026782588,51.07829559306956
510,10.58297566449851,51.07826471568067
511,10.582985302202042,51.07823383829092
512,10.582994939893181,51.078202960900335
513,10.583004577571927,51.07817208350892
514,10.583014215238281,51.07814120611666
515,10.583023852892241,51.078110328723554
516,10.583033490533808,51.07807945132962
517,10.583043128162984,51.07804857393485
518,10.583052765779767,51.078017696539234
519,10.583062403384158,51.07798681914278
520,10.583072040976155,51.07795594174549
521,10.58308167855576,51.07792506434736
522,10.583091316122973,51.07789418694839
523,10.583100953677794,51.07786330954858
524,10.583110591220223,51.07783243214793
525,10.583120228750259,51.07780155474644
526,10.583129866267901,51.07777067734413
527,10.583139503773154,51.07773979994095
528,10.583149141266013,51.07770892253696
529,10.58315877874648,51.07767804513211
530,10.583168416214555,51.07764716772643
531,10.583178053670238,51.07761629031991
532,10.583187691113528,51.07758541291255
533,10.583197328544427,51.077554535504355
534,10.583206965962935,51.077523658095316
535,10.58321660336905,51.077492780685446
536,10.583226240762771,51.077461903274724
537,10.583235878144102,51.07743102586317
538,10.58324551551304,51.07740014845078
539,10.583255152869588,51.077369271037554
540,10.583264790213745,51.07733839362348
541,10.583274427545508,51.07730751620856
542,10.583284064864879,51.07727663879282
543,10.58329370217186,51.07724576137623
544,10.583303339466449,51.0772148839588
545,10.583312976748644,51.07718400654054
546,10.583322614018451,51.07715312912144
547,10.583332251275863,51.07712225170149
548,10.583341888520886,51.07709137428072
549,10.583351525753516,51.07706049685909
550,10.583361162973754,51.077029619436644
551,10.583370800181603,51.07699874201334
552,10.583380437377059,51.07696786458919
553,10.583390074560123,51.076936987164224
554,10.583399711730797,51.07690610973841
555,10.583409348889079,51.07687523231176
556,10.58341898603497,51.076844354884265
557,10.58342862316847,51.076813477455936
558,10.583438260289578,51.07678260002676
559,10.583447897398294,51.076751722596754
560,10.583457534494622,51.07672084516591
561,10.583467171578556,51.07668996773422
562,10.5834768086501,51.07665909030169
563,10.583486445709253,51.076628212868336
564,10.583496082756014,51.07659733543414
565,10.583505719790384,51.07656645799909
566,10.583515356812365,51.07653558056322
567,10.583524993821955,51.07650470312649
568,10.583534630819152,51.07647382568892
569,10.583544267803958,51.07644294825053
570,10.583553904776377,51.076412070811294
571,10.5835635417364,51.07638119337122
572,10.583573178684036,51.076350315930306
573,10.58358281561928,51.07631943848856
574,10.583592452542133,51.07628856104596
575,10.583602089452596,51.076257683602535
576,10.583611726350668,51.07622680615827
577,10.58362136323635,51.07619592871316
578,10.58363100010964,51.07616505126721
579,10.583640636970541,51.07613417382043
580,10.583650273819051,51.0761032963728
581,10.583659910655172,51.07607241892433
582,10.5836695474789,51.07604154147504
583,10.58233862724778,51.08044682747042
584,10.582348265797753,51.0804159501366
585,10.582357904335332,51.08038507280194
586,10.582367542860514,51.08035419546644
587,10.582377181373301,51.0803233181301
588,10.582386819873694,51.080292440792924
589,10.582396458361693,51.08026156345491
590,10.582406096837296,51.08023068611605
591,10.582415735300502,51.08019980877635
592,10.582425373751317,51.080168931435814
593,10.582435012189736,51.080138054094434
594,10.582444650615761,51.08010717675222
595,10.58245428902939,51.08007629940918
596,10.582463927430624,51.08004542206528
597,10.582473565819464,51.08001454472055
598,10.58248320419591,51.07998366737498
599,10.58249284255996,51.07995279002858
600,10.582502480911616,51.07992191268133
601,10.582512119250879,51.07989103533325
602,10.582521757577746,51.07986015798432
603,10.58253139589222,51.07982928063455
604,10.582541034194298,51.07979840328395
605,10.58255067248398,51.0797675259325
606,10.582560310761272,51.079736648580216
607,10.582569949026167,51.0797057712271
608,10.58257958727867,51.07967489387314
609,10.582589225518776,51.07964401651834
610,10.582598863746489,51.0796131391627
611,10.582608501961808,51.079582261806216
612,10.582618140164731,51.0795513844489
613,10.582627778355263,51.07952050709075
614,10.5826374165334,51.079489629731754
615,10.582647054699141,51.07945875237192
616,10.58265669285249,51.079427875011234
617,10.582666330993444,51.07939699764973
618,10.582675969122006,51.07936612028739
619,10.58268560723817,51.07933524292419
620,10.582695245341945,51.07930436556016
621,10.582704883433324,51.0792734881953
622,10.582714521512308,51.07924261082959
623,10.5827241595789,51.07921173346305
624,10.582733797633097,51.07918085609566
625,10.582743435674903,51.07914997872743
626,10.582753073704312,51.07911910135837
627,10.582762711721328,51.07908822398847
628,10.582772349725952,51.07905734661773
629,10.582781987718182,51.079026469246145
630,10.582791625698018,51.078995591873735
631,10.582801263665461,51.078964714500465
632,10.58281090162051,51.07893383712637
633,10.582820539563164,51.078902959751424
634,10.582830177493426,51.07887208237565
635,10.582839815411296,51.07884120499904
636,10.58284945331677,51.07881032762159
637,10.582859091209853,51.078779450243296
638,10.582868729090542,51.07874857286416
639,10.582878366958838,51.0787176954842
640,10.582888004814741,51.07868681810338
641,10.58289764265825,51.07865594072174
642,10.582907280489366,51.07862506333925
643,10.582916918308088,51.07859418595592
644,10.582926556114419,51.07856330857176
645,10.582936193908356,51.07853243118675
646,10.5829458316899,51.078501553800905
647,10.582955469459051,51.07847067641422
648,10.58296510721581,51.078439799026704
649,10.582974744960174,51.078408921638335
650,10.582984382692146,51.078378044249135
651,10.582994020411725,51.0783471668591
652,10.583003658118912,51.078316289468226
653,10.583013295813705,51.07828541207652
654,10.583022933496107,51.07825453468396
655,10.583032571166115,51.07822365729056
656,10.58304220882373,51.07819277989633
657,10.583051846468955,51.07816190250126
658,10.583061484101785,51.07813102510536
659,10.583071121722222,51.07810014770859
660,10.583080759330269,51.07806927031101
661,10.58309039692592,51.07803839291258
662,10.58310003450918,51.078007515513306
663,10.583109672080049,51.07797663811321
664,10.583119309638523,51.07794576071226
665,10.583128947184607,51.07791488331047
666,10.583138584718299,51.077884005907855
667,10.583148222239597,51.077853128504394
668,10.583157859748502,51.07782225110009
669,10.583167497245016,51.07779137369496
670,10.583177134729137,51.07776049628897
671,10.583186772200868,51.07772961888216
672,10.583196409660205,51.0776987414745
673,10.58320604710715,51.077667864066
674,10.583215684541702,51.077636986656664
675,10.583225321963866,51.077606109246496
676,10.583234959373634,51.07757523183549
677,10.583244596771012,51.077544354423644
678,10.583254234155996,51.07751347701095
679,10.583263871528588,51.07748259959742
680,10.58327350888879,51.07745172218305
681,10.583283146236601,51.07742084476784
682,10.583292783572018,51.0773899673518
683,10.583302420895045,51.07735908993491
684,10.58331205820568,51.0773282125172
685,10.58332169550392,51.077297335098635
686,10.583331332789772,51.07726645767922
687,10.583340970063231,51.077235580258986
688,10.583350607324299,51.07720470283792
689,10.583360244572974,51.077173825416
690,10.58336988180926,51.07714294799324
691,10.583379519033151,51.077112070569655
692,10.583389156244653,51.07708119314521
693,10.583398793443763,51.077050315719944
694,10.583408430630481,51.07701943829384
695,10.583418067804809,51.07698856086687
696,10.583427704966743,51.07695768343908
697,10.583437342116287,51.07692680601047
698,10.583446979253441,51.07689592858099
699,10.583456616378204,51.07686505115068
700,10.583466253490574,51.07683417371954
701,10.583475890590554,51.07680329628756
702,10.58348552767814,51.07677241885473
703,10.58349516475334,51.07674154142108
704,10.583504801816146,51.076710663986574
705,10.58351443886656,51.07667978655123
706,10.583524075904585,51.07664890911506
707,10.583533712930217,51.076618031678045
708,10.58354334994346,51.076587154240194
709,10.583552986944312,51.07655627680149
710,10.583562623932771,51.076525399361955
711,10.58357226090884,51.07649452192158
712,10.58358189787252,51.076463644480384
713,10.583591534823807,51.07643276703832
714,10.583601171762705,51.07640188959544
715,10.58361080868921,51.07637101215172
716,10.583620445603325,51.07634013470715
717,10.583630082505051,51.07630925726174
718,10.583639719394386,51.07627837981551
719,10.583649356271328,51.07624750236842
720,10.583658993135883,51.0762166249205
721,10.583668629988045,51.07618574747173
722,10.583678266827816,51.076154870022144
723,10.583687903655198,51.07612399257171
724,10.58369754047019,51.07609311512043
725,10.58370717727279,51.07606223766831
726,10.583716814063001,51.07603136021535
727,10.582385898604528,51.08043664671413
728,10.582395537120973,51.080405769376654
729,10.582405175625023,51.080374892038336
730,10.58241481411668,51.08034401469918
731,10.58242445259594,51.08031313735919
732,10.582434091062806,51.08028226001835
733,10.582443729517278,51.080251382676686
734,10.582453367959353,51.080220505334175
735,10.582463006389034,51.08018962799083
736,10.582472644806323,51.08015875064664
737,10.582482283211213,51.08012787330161
738,10.582491921603712,51.08009699595575
739,10.582501559983815,51.08006611860905
740,10.582511198351522,51.0800352412615
741,10.582520836706836,51.080004363913126
742,10.582530475049756,51.0799734865639
743,10.58254011338028,51.07994260921384
744,10.582549751698409,51.07991173186293
745,10.582559390004146,51.07988085451119
746,10.582569028297486,51.07984997715861
747,10.582578666578433,51.07981909980519
748,10.582588304846986,51.07978822245093
749,10.582597943103144,51.079757345095835
750,10.58260758134691,51.079726467739896
751,10.582617219578278,51.079695590383125
752,10.582626857797253,51.07966471302551
753,10.582636496003836,51.07963383566706
754,10.582646134198024,51.079602958307774
755,10.582655772379816,51.07957208094764
756,10.582665410549215,51.079541203586665
757,10.582675048706221,51.07951032622486
758,10.58268468685083,51.07947944886221
759,10.582694324983049,51.07944857149872
760,10.58270396310287,51.0794176941344
761,10.582713601210301,51.07938681676924
762,10.582723239305336,51.079355939403236
763,10.582732877387977,51.07932506203638
764,10.582742515458225,51.079294184668704
765,10.58275215351608,51.079263307300174
766,10.58276179156154,51.079232429930826
767,10.582771429594608,51.07920155256061
768,10.58278106761528,51.07917067518958
769,10.582790705623559,51.0791397978177
770,10.582800343619445,51.07910892044499
771,10.582809981602937,51.07907804307143
772,10.582819619574035,51.07904716569705
773,10.58282925753274,51.07901628832181
774,10.582838895479052,51.078985410945734
